gene1,gene2,weight
ADGRG1,ATP6V0C,4.829174240964005
ADGRG1,BHMT,5.7502935519016125
ADGRG1,BMP4,5.236528720902378
ADGRG1,CCL20,4.765272461576152
ADGRG1,ERGIC1,5.2544726813074565
ADGRG1,FGB,3.228230493373145
ADGRG1,FZD2,5.903977548061104
ADGRG1,GPR56,5.752016865031699
ADGRG1,GPR78,3.9819005004761996
ADGRG1,HLA-DQA1,5.799238472434328
ADGRG1,HLA-DQB1,5.216675072380402
ADGRG1,IL11RA,4.199523950253395
ADGRG1,IL2RB,3.1612295526559837
ADGRG1,ISL1,5.445772768675695
ADGRG1,MARS,5.92362620087116
ADGRG1,MECP2,4.965751388489409
ADGRG1,NDRG1,3.457487782766515
ADGRG1,NDUFB2,5.279074406810315
ADGRG1,NDUFS7,4.840483663994771
ADGRG1,NMUR2,3.0901978438861963
ADGRG1,NPRL2,5.2934017500396635
ADGRG1,PDCD2,3.747533307256389
ADGRG1,PHF21B,4.422675486559708
ADGRG1,PLAT,3.732711376685408
ADGRG1,PSMA3,4.421178698324901
ADGRG1,PSMB5,4.253522553187649
ADGRG1,QDPR,5.335516563794811
ADGRG1,SIRT3,5.5730492290169025
ADGRG1,TNFRSF11A,3.9085500097319525
ADGRG1,TRIP10,5.09412358160067
ADGRG1,USP47,4.384470630371979
ADGRG1,VAV3,5.9748251255881595
ADGRG1,WNT7B,5.083730999675064
ADGRG1,ZNF787,4.381446634854226
ADGRV1,WARS,4.495242653343222
ADH5,ABCB1,5.106973525123072
ADH5,ACO2,5.9690044066767705
ADH5,ADH5,5.410747354974201
ADH5,CALM2,5.356013158775676
ADH5,CLPB,3.010207904890554
ADH5,DCPS,5.518622901334165
ADH5,DHH,3.8750754552801507
ADH5,ELF3,4.979101784742912
ADH5,EZH1,3.7813558827214933
ADH5,FECH,5.620921587910045
ADH5,HAL,5.426059957822684
ADH5,HMGB2,3.6543271417333174
ADH5,KLF3,3.859692120504255
ADH5,ME3,3.2473596641742786
ADH5,NXF1,3.2370634178498916
ADH5,PAK3,5.8681928484744805
ADH5,PAPD7,3.123504451994757
ADH5,PPIC,3.8197629641586577
ADH5,PRKAA1,4.3731763067953935
ADH5,PSMG1,3.346656099197385
ADH5,SLC16A1,4.766855766371092
ADH5,SRC,4.004634898628005
ADH5,SUCNR1,5.058494049464457
ADH5,TCERG1,4.53952086786671
ADH5,TF,5.436185767363858
ADH5,TRAM2,5.112881503286096
ADH5,WWTR1,4.044001117649124
ADH5,ZNF449,3.453929562763463
ADH5,ZNF662,3.780869363214163
ADI1,ACO2,5.685829631847847
ADI1,ADI1,5.58730313833424
ADI1,ALDH3B1,5.992264985870369
ADI1,ALDH5A1,5.361336447016528
ADI1,ANXA3,4.805392171751509
ADI1,AOC3,3.278676217840405
ADI1,APEX1,4.659364813519172
ADI1,BAX,5.274676481088999
ADI1,BHMT2,3.5865064259936705
ADI1,CAND1,3.6393414051761623
ADI1,CERS2,5.344140588554381
ADI1,CRCP,3.4256900663629195
ADI1,CSF3,3.7248660092973838
ADI1,CYP3A5,4.816734105708765
ADI1,DGCR14,5.581079107459051
ADI1,DGKZ,5.659896093293664
ADI1,DHRS3,5.208157433703052
ADI1,DIS3,4.295622706820078
ADI1,ECI1,4.518736672907979
ADI1,EIF2C3,5.320772912593492
ADI1,EPC1,4.068275262212817
ADI1,EWSR1,3.3332875107068642
ADI1,EXOC6,3.825950187390657
ADI1,FFAR1,3.5272108824226653
ADI1,FRAT2,5.916457545210112
ADI1,GALNS,3.622761819014799
ADI1,GIT2,3.627571259657822
ADI1,GPR111,5.488271021412681
ADI1,GPR39,3.7919643811770145
ADI1,HCAR1,4.518987456919238
ADI1,HHEX,5.108169723852569
ADI1,HMGB3,5.129524751697726
ADI1,HOXA1,4.555373244844537
ADI1,IDH3G,5.529605433008278
ADI1,INPP5D,4.426419126980379
ADI1,ISL1,3.0203076922098364
ADI1,ITPR1,3.0343310145595974
ADI1,LANCL1,4.77112895481932
ADI1,LEPRE1,5.302965349951204
ADI1,LHX2,3.2841382275804043
ADI1,LIPT1,4.7315110524253985
ADI1,MAP3K8,5.799630651335287
ADI1,MDM4,3.74236580190544
ADI1,MIF,4.3268530416171265
ADI1,MLLT10,3.0615600450053457
ADI1,MNAT1,3.6700535719750675
ADI1,MXD3,3.575371156721201
ADI1,NDUFS3,4.511232171020662
ADI1,NFYB,3.7829212552328952
ADI1,NKX2-1,3.0485147135727466
ADI1,OR5W2,5.637073549950173
ADI1,OTUD7A,3.468261661912851
ADI1,PISD,4.957972556987267
ADI1,PLCB3,3.9102835884502336
ADI1,PMAIP1,3.456606840281876
ADI1,PON3,5.826796011054556
ADI1,PPP3CB,4.600315185722131
ADI1,PSEN1,5.9920414200989836
ADI1,PSMD3,3.7086821992450942
ADI1,QPRT,5.359918910185204
ADI1,RAC3,5.843607441943391
ADI1,RNF166,3.8845485661990766
ADI1,S100A1,3.4588557931128547
ADI1,SLC22A18,4.037753693636159
ADI1,SLC38A2,5.11221507689303
ADI1,SMOX,5.4585444165728845
ADI1,SNAPC1,4.895957621492116
ADI1,SNF8,4.723390360281758
ADI1,SREBF2,5.190133154939102
ADI1,SUCLA2,5.098214475279323
